muertes
318.45635986328125
302.3584289550781
290.72528076171875
274.88482666015625
265.99542236328125
261.85552978515625
243.82363891601562
232.61363220214844
223.57960510253906
224.3039093017578
206.53387451171875
191.39913940429688
186.81903076171875
176.11953735351562
172.2054443359375
160.14892578125
161.4143524169922
154.2768096923828
146.58932495117188
143.22898864746094
130.19998168945312
126.67967224121094
118.24073791503906
119.25199890136719
108.31524658203125
106.08332061767578
102.23754119873047
98.50890350341797
93.91775512695312
88.90773010253906
