muertes
81.58037567138672
77.79473114013672
75.77154541015625
72.7000961303711
70.55645751953125
67.92214965820312
65.76500701904297
63.603389739990234
60.636348724365234
59.7088623046875
56.43611526489258
54.88811111450195
52.20829391479492
50.37995147705078
47.77760696411133
46.90513229370117
44.81830978393555
43.89521408081055
42.232398986816406
41.331626892089844
40.43181228637695
39.130577087402344
37.83256530761719
36.39725875854492
35.390193939208984
33.85805892944336
33.2205810546875
31.747772216796875
31.230792999267578
30.11195945739746
